3,11,18,1
3,12,2,1
3,12,4,2
3,12,10,9
3,12,19,1
3,14,2,1
3,14,4,4
3,14,10,4
3,14,19,2
3,15,16,6
3,16,4,3
3,16,7,1
3,16,10,21
3,16,14,3
3,16,15,7
3,16,19,2
3,18,10,1
3,19,0,3
3,19,2,8
3,19,4,43
3,19,5,1
3,19,7,1
3,19,10,128
3,19,12,3
3,19,14,1
3,19,16,225
3,19,19,72
3,19,20,1
4,2,0,125
4,2,2,2
4,2,4,42
4,2,10,189
4,2,12,1
4,2,14,1
4,2,15,1
4,2,16,127
4,2,18,1
4,2,19,11
4,2,20,1
4,3,10,2
4,3,19,2
4,4,0,2
4,4,2,63
4,4,3,1
4,4,4,93
4,4,7,12
4,4,10,262
4,4,11,6
4,4,12,5
4,4,14,5
4,4,15,1
4,4,16,10
4,4,19,536
4,5,16,3
4,6,2,1
4,6,4,2
4,6,16,1
4,7,4,11
4,7,10,52
4,7,12,1
4,7,19,10
4,10,0,25
4,10,2,67
4,10,3,50
4,10,4,336
4,10,5,3
4,10,6,8
4,10,7,5
4,10,10,841
4,10,11,8
4,10,12,19
4,10,14,5
4,10,15,4
4,10,16,106
4,10,19,812
4,10,20,1
4,11,16,17
4,11,18,13
4,12,4,18
4,12,6,1
4,12,10,36
4,12,12,4
4,12,16,3
4,12,19,5
4,14,3,1
4,14,4,14
4,14,10,25
4,14,16,5
4,14,19,17
4,15,16,15
4,16,0,6
4,16,2,6
4,16,4,20
4,16,7,5
4,16,10,116
4,16,11,1
4,16,12,2
4,16,14,6
4,16,15,11
4,16,16,4
4,16,19,14
4,18,3,1
4,18,10,1
4,19,0,248
4,19,2,101
4,19,4,376
4,19,5,9
4,19,7,20
4,19,10,1349
4,19,11,6
4,19,12,19
4,19,14,21
4,19,15,9
4,19,16,705
4,19,18,4
4,19,19,818
4,19,20,1
4,20,0,1
5,10,16,1
5,16,0,4
5,16,3,26
5,16,10,2
5,16,16,3
5,16,18,1
5,16,19,14
5,18,0,3
6,2,4,3
6,2,10,5
6,4,2,3
6,4,4,3
6,4,10,3
6,4,16,1
6,4,19,8
6,7,4,1
6,7,10,3
6,10,2,2
6,10,4,14
6,10,10,65
6,10,15,1
6,10,16,12
6,10,19,18
6,12,10,2
6,15,16,8
6,16,4,1
6,16,10,10
6,16,14,1
6,16,15,1
6,19,2,2
6,19,4,1
7,2,4,2
7,2,10,4
7,4,2,3
7,4,4,11
7,4,7,1
7,4,10,38
7,4,16,2
7,4,19,34
7,7,4,1
7,10,0,5
7,10,2,10
7,10,3,8
7,10,4,54
7,10,7,1
7,10,10,108
7,10,12,2
7,10,14,3
7,10,16,15
7,10,19,62
7,11,16,4
7,12,10,3
7,12,19,1
7,14,4,1
7,19,0,9
7,19,10,2
7,19,16,7
7,19,19,1
8,10,3,1
9,16,10,1
9,16,16,1
9,16,19,1
10,2,0,175
10,2,2,2
10,2,4,62
10,2,10,195
10,2,14,1
10,2,16,285
10,2,18,3
10,2,19,13
10,3,2,24
10,3,4,108
10,3,7,6
10,3,10,235
10,3,11,5
10,3,12,7
10,3,14,5
10,3,15,1
10,3,16,22
10,3,19,111
10,4,0,18
10,4,2,235
10,4,3,3
10,4,4,392
10,4,5,2
10,4,6,3
10,4,7,15
10,4,10,818
10,4,11,14
10,4,12,27
10,4,14,12
10,4,15,4
10,4,16,72
10,4,18,2
10,4,19,1779
10,4,20,1
10,5,16,10
10,5,18,1
10,6,2,2
10,6,4,10
10,6,7,2
10,6,10,77
10,6,16,2
10,7,2,3
10,7,4,15
10,7,10,47
10,7,19,7
10,9,16,1
10,10,0,88
10,10,2,198
10,10,3,259
10,10,4,1474
10,10,5,4
10,10,6,47
10,10,7,26
10,10,9,1
10,10,10,4164
10,10,11,39
10,10,12,62
10,10,14,34
10,10,15,37
10,10,16,955
10,10,17,3
10,10,18,4
10,10,19,2286
10,10,20,1
10,11,16,64
10,11,18,24
10,11,19,1
10,12,4,30
10,12,7,1
10,12,10,93
10,12,11,4
10,12,12,5
10,12,16,8
10,12,17,3
10,12,18,1
10,12,19,18
10,14,0,2
10,14,2,9
10,14,3,4
10,14,4,12
10,14,5,1
10,14,7,1
10,14,10,21
10,14,16,6
10,14,19,20
10,15,16,76
10,16,0,136
10,16,2,19
10,16,3,349
10,16,4,90
10,16,6,40
10,16,7,10
10,16,9,1
10,16,10,1022
10,16,11,37
10,16,12,7
10,16,13,17
10,16,14,7
10,16,15,85
10,16,16,140
10,16,18,96
10,16,19,59
10,17,8,1
10,17,12,2
10,18,10,7
10,18,16,1
10,19,0,247
10,19,2,188
10,19,4,622
10,19,5,25
10,19,6,2
10,19,7,25
10,19,10,2053
10,19,11,6
10,19,12,24
10,19,14,37
10,19,15,14
10,19,16,1269
10,19,18,3
10,19,19,1179
10,19,20,1
10,20,0,1
10,20,20,1
11,10,10,2
11,10,11,1
11,10,15,1
11,10,16,10
11,10,19,1
11,15,16,1
11,16,3,74
11,16,4,1
11,16,6,1
11,16,7,1
11,16,10,24
11,16,11,2
11,16,13,2
11,16,15,3
11,16,16,47
11,16,19,11
11,18,3,4
11,18,4,8
11,18,6,1
11,18,10,9
11,18,16,4
11,18,19,16
11,19,16,1
12,2,16,1
12,3,19,1
12,4,0,1
12,4,2,3
12,4,4,5
12,4,10,16
12,4,11,2
12,4,12,2
12,4,19,40
12,6,12,1
12,7,4,1
12,10,2,7
12,10,3,18
12,10,4,37
12,10,7,2
12,10,10,86
12,10,12,5
12,10,16,20
12,10,19,59
12,11,16,4
12,12,4,1
12,12,10,8
12,12,12,1
12,12,19,1
12,16,4,3
12,16,10,5
12,16,11,1
12,16,12,11
12,16,16,3
12,17,4,1
12,17,10,4
12,17,12,1
12,17,15,1
12,18,11,1
12,19,0,1
12,19,2,2
12,19,4,3
12,19,5,1
12,19,10,9
12,19,14,1
12,19,16,8
12,19,19,7
13,2,4,1
13,2,19,1
13,4,16,2
13,4,19,2
13,10,4,2
13,10,10,10
13,10,19,1
13,16,10,2
13,16,15,1
13,19,2,1
13,19,10,1
13,19,19,1
14,2,0,1
14,2,4,2
14,2,10,10
14,2,16,4
14,2,19,1
14,3,2,2
14,3,4,2
14,3,10,33
14,3,12,1
14,3,14,1
14,3,15,1
14,3,16,2
14,3,19,1
14,4,2,4
14,4,4,23
14,4,7,1
14,4,10,27
14,4,14,2
14,4,16,2
14,4,19,47
14,5,16,1
14,7,4,1
14,7,10,4
14,10,0,2
14,10,2,3
14,10,3,3
14,10,4,40
14,10,6,1
14,10,10,76
14,10,12,1
14,10,15,1
14,10,16,11
14,10,19,51
14,12,10,2
14,12,19,1
14,14,3,1
14,14,4,1
14,14,10,1
14,15,16,1
14,16,0,1
14,16,3,1
14,16,4,4
14,16,10,11
14,16,15,3
14,16,19,3
14,19,0,6
14,19,4,6
14,19,10,50
14,19,14,1
14,19,16,7
14,19,19,16
15,2,10,1
15,3,4,1
15,4,2,2
15,4,4,1
15,4,10,1
15,4,16,1
15,4,19,3
15,10,2,1
15,10,3,2
15,10,4,5
15,10,10,25
15,10,11,1
15,10,14,1
15,10,15,1
15,10,16,37
15,10,19,4
15,12,17,3
15,15,16,6
15,16,3,56
15,16,4,3
15,16,5,1
15,16,6,2
15,16,10,85
15,16,11,17
15,16,15,21
15,16,16,16
15,16,18,50
15,16,19,6
15,19,16,1
16,2,2,3
16,2,4,11
16,2,10,31
16,2,12,1
16,2,16,5
16,2,19,4
16,3,2,19
16,3,4,87
16,3,5,1
16,3,7,3
16,3,10,202
16,3,11,2
16,3,12,5
16,3,14,5
16,3,15,4
16,3,16,12
16,3,18,1
16,3,19,369
16,4,2,7
16,4,4,40
16,4,7,1
16,4,10,103
16,4,11,1
16,4,12,6
16,4,14,2
16,4,15,2
16,4,16,7
16,4,19,94
16,5,10,1
16,6,2,5
16,6,4,6
16,6,7,2
16,6,10,33
16,6,12,1
16,6,15,8
16,6,16,10
16,6,19,2
16,7,2,1
16,7,4,15
16,7,10,25
16,7,11,4
16,7,12,1
16,7,19,1
16,9,16,2
16,10,2,23
16,10,3,17
16,10,4,167
16,10,5,1
16,10,6,17
16,10,7,3
16,10,10,894
16,10,11,18
16,10,12,14
16,10,14,2
16,10,15,19
16,10,16,515
16,10,18,4
16,10,19,166
16,11,10,15
16,11,15,1
16,11,16,57
16,12,4,1
16,12,10,16
16,12,16,7
16,12,17,1
16,12,19,1
16,13,2,2
16,13,4,4
16,13,10,13
16,13,16,3
16,13,19,3
16,14,2,1
16,14,3,8
16,14,4,17
16,14,10,19
16,14,12,1
16,14,16,2
16,14,19,12
16,15,2,1
16,15,3,1
16,15,4,8
16,15,10,77
16,15,12,3
16,15,15,6
16,15,16,101
16,15,19,1
16,16,0,64
16,16,2,2
16,16,3,30
16,16,4,8
16,16,6,10
16,16,7,4
16,16,10,120
16,16,11,9
16,16,13,1
16,16,15,15
16,16,16,96
16,16,18,7
16,16,19,13
16,18,0,11
16,18,10,3
16,18,11,1
16,18,16,150
16,18,18,1
16,19,2,13
16,19,4,25
16,19,10,100
16,19,12,1
16,19,14,2
16,19,15,1
16,19,16,60
16,19,19,28
17,4,10,1
17,8,10,1
17,10,3,1
17,10,10,1
17,10,16,1
17,10,19,1
17,12,4,1
17,12,10,2
17,12,16,1
17,15,16,1
18,3,4,2
18,3,10,1
18,3,19,2
18,4,10,2
18,4,19,6
18,6,10,1
18,10,3,1
18,10,4,2
18,10,10,4
18,10,16,9
18,10,19,5
18,11,16,2
18,16,2,1
18,16,3,71
18,16,4,6
18,16,6,7
18,16,10,22
18,16,13,4
18,16,15,3
18,16,16,26
18,16,19,15
18,18,0,1
18,19,4,3
18,19,10,3
18,19,16,7
18,19,19,3
19,2,0,74
19,2,2,4
19,2,4,42
19,2,7,1
19,2,10,210
19,2,12,2
19,2,16,45
19,2,18,1
19,2,19,24
19,2,20,1
19,4,0,2
19,4,2,97
19,4,4,158
19,4,6,1
19,4,7,6
19,4,10,362
19,4,11,3
19,4,12,9
19,4,14,11
19,4,15,2
19,4,16,22
19,4,19,659
19,5,16,35
19,5,18,2
19,6,10,1
19,6,19,1
19,7,4,17
19,7,10,40
19,7,14,1
19,7,19,1
19,10,0,50
19,10,2,343
19,10,3,96
19,10,4,686
19,10,5,1
19,10,6,14
19,10,7,14
19,10,10,1594
19,10,11,9
19,10,12,35
19,10,14,13
19,10,15,5
19,10,16,258
19,10,19,1330
19,11,16,10
19,11,18,3
19,12,3,1
19,12,4,10
19,12,10,38
19,12,16,4
19,12,19,1
19,14,2,2
19,14,3,4
19,14,4,13
19,14,7,2
19,14,10,40
19,14,14,1
19,14,15,1
19,14,16,3
19,14,19,17
19,15,16,25
19,16,0,2512
19,16,2,24
19,16,3,78
19,16,4,115
19,16,6,7
19,16,7,22
19,16,9,1
19,16,10,384
19,16,11,5
19,16,12,6
19,16,13,1
19,16,14,41
19,16,15,35
19,16,16,33
19,16,18,8
19,16,19,72
19,18,0,9
19,19,0,145
19,19,2,80
19,19,4,224
19,19,5,1
19,19,7,12
19,19,10,654
19,19,12,4
19,19,14,19
19,19,15,1
19,19,16,1023
19,19,18,2
19,19,19,345
19,20,0,3
20,10,10,1
20,20,10,1
20,20,20,1
