4,7,6,1
4,7,11,1
4,7,17,1
4,8,16,1
4,9,2,2
4,9,4,1
4,9,5,1
4,9,11,146
4,9,13,1
4,9,16,3
4,11,2,69
4,11,3,1
4,11,4,6748
4,11,5,15
4,11,6,497
4,11,8,6
4,11,9,5
4,11,11,3859
4,11,12,3
4,11,13,273
4,11,14,173
4,11,16,105
4,11,17,899
4,11,18,8
4,11,19,105
4,11,20,170
4,12,2,10
4,12,11,34
4,12,16,1
4,13,2,2
4,13,4,14
4,13,6,2
4,13,11,929
4,13,13,60
4,13,16,1
4,13,17,55
4,13,19,25
4,13,20,1
4,14,2,1
4,14,4,2
4,14,11,1
4,14,17,3
4,14,20,1
4,15,2,1
4,15,4,151
4,15,5,1
4,15,6,8
4,15,11,30
4,15,14,1
4,15,15,1
4,15,17,2
4,15,19,1
4,15,20,2
4,16,2,3
4,16,4,553
4,16,6,15
4,16,8,1
4,16,11,716
4,16,12,1
4,16,13,27
4,16,14,1
4,16,16,159
4,16,17,34
4,16,19,129
4,16,20,2
4,17,0,31
4,17,2,70
4,17,4,7
4,17,5,113
4,17,6,3
4,17,8,1
4,17,9,49
4,17,10,3
4,17,11,1221
4,17,12,4
4,17,13,103
4,17,15,68
4,17,16,318
4,17,17,41
4,17,19,3
4,17,20,65
4,18,18,3
4,19,16,1
4,19,17,1
4,20,0,1
4,20,2,60
4,20,4,158
4,20,5,14
4,20,6,6078
4,20,7,213
4,20,8,2
4,20,9,2
4,20,11,1387
4,20,12,2
4,20,13,41
4,20,14,138
4,20,15,3
4,20,16,86
4,20,17,1311
4,20,18,2610
4,20,19,8
4,20,20,64
5,2,2,4
5,2,4,9
5,2,5,1
5,2,6,103
5,2,8,1
5,2,11,38
5,2,13,2
5,2,14,3
5,2,16,2
5,2,17,20
5,2,18,14
5,2,20,10
5,3,20,1
5,4,2,18
5,4,4,41
5,4,5,10
5,4,6,6
5,4,9,3
5,4,11,163
5,4,12,1
5,4,13,7
5,4,15,4
5,4,16,21
5,4,17,31
5,4,20,92
5,5,2,1
5,5,4,9
5,5,5,3
5,5,6,3
5,5,11,8
5,5,13,1
5,5,15,1
5,5,17,2
5,5,20,9
5,6,4,4
5,6,6,20
5,6,7,1
5,6,11,1
5,6,14,2
5,6,17,12
5,6,18,27
5,9,5,1
5,9,11,3
5,11,2,7
5,11,4,219
5,11,5,1
5,11,6,18
5,11,9,1
5,11,11,135
5,11,13,9
5,11,14,11
5,11,16,5
5,11,17,11
5,11,19,4
5,11,20,19
5,12,2,1
5,12,11,3
5,13,11,50
5,13,17,3
5,14,4,2
5,14,6,1
5,15,4,12
5,15,6,1
5,15,11,4
5,16,4,32
5,16,11,27
5,16,13,1
5,16,19,2
5,17,0,10
5,17,2,7
5,17,4,3
5,17,5,3
5,17,9,3
5,17,11,69
5,17,12,3
5,17,13,6
5,17,15,9
5,17,16,23
5,17,17,3
5,17,19,1
5,17,20,6
5,18,17,1
5,20,4,8
5,20,6,203
5,20,7,19
5,20,11,35
5,20,12,2
5,20,13,1
5,20,14,7
5,20,16,1
5,20,17,9
5,20,18,94
5,20,20,1
6,2,2,3
6,2,4,10
6,2,6,66
6,2,8,1
6,2,11,58
6,2,13,2
6,2,14,9
6,2,17,17
6,2,18,4
6,2,19,1
6,2,20,10
6,3,17,1
6,4,2,30
6,4,4,54
6,4,5,4
6,4,6,166
6,4,7,1
6,4,9,1
6,4,11,57
6,4,13,2
6,4,14,2
6,4,15,1
6,4,16,3
6,4,17,25
6,4,20,381
6,5,2,7
6,5,4,21
6,5,5,2
6,5,6,5
6,5,9,1
6,5,11,4
6,5,14,1
6,5,16,1
6,5,17,13
6,5,20,12
6,6,0,3
6,6,2,31
6,6,4,159
6,6,5,16
6,6,6,1016
6,6,7,13
6,6,8,1
6,6,9,8
6,6,11,953
6,6,12,1
6,6,13,34
6,6,14,76
6,6,15,13
6,6,16,156
6,6,17,2489
6,6,18,789
6,6,19,7
6,6,20,107
6,7,0,1
6,7,2,1
6,7,4,14
6,7,6,45
6,7,11,61
6,7,14,2
6,7,16,1
6,7,17,79
6,7,18,44
6,7,20,7
6,8,11,2
6,8,13,1
6,9,2,1
6,9,11,18
6,9,13,1
6,9,17,1
6,11,2,13
6,11,4,2068
6,11,5,4
6,11,6,336
6,11,8,4
6,11,9,1
6,11,11,757
6,11,13,26
6,11,14,17
6,11,15,1
6,11,16,18
6,11,17,260
6,11,19,18
6,11,20,18
6,12,2,4
6,12,11,5
6,13,11,77
6,13,13,1
6,13,17,1
6,13,19,2
6,14,2,3
6,14,4,56
6,14,5,6
6,14,6,19
6,14,11,15
6,14,14,16
6,14,17,140
6,14,19,2
6,14,20,18
6,15,4,29
6,15,5,1
6,15,11,3
6,15,20,1
6,16,4,124
6,16,6,1
6,16,11,127
6,16,12,1
6,16,13,4
6,16,16,41
6,16,17,5
6,16,19,27
6,17,0,4546
6,17,2,61
6,17,4,93
6,17,5,83
6,17,6,1
6,17,8,15
6,17,9,66
6,17,10,1
6,17,11,790
6,17,12,1
6,17,13,110
6,17,14,3
6,17,15,65
6,17,16,187
6,17,17,43
6,17,20,54
6,18,2,40
6,18,4,259
6,18,5,26
6,18,6,1414
6,18,9,11
6,18,11,276
6,18,13,18
6,18,14,34
6,18,15,17
6,18,16,47
6,18,17,714
6,18,18,109
6,18,20,223
6,19,0,7
6,19,6,1
6,20,2,1
6,20,4,8
6,20,5,3
6,20,6,278
6,20,7,5
6,20,11,52
6,20,14,7
6,20,17,44
6,20,18,86
6,20,20,1
7,2,6,3
7,2,11,2
7,4,2,1
7,4,4,2
7,4,6,1
7,4,11,1
7,4,16,1
7,4,20,22
7,6,4,5
7,6,5,1
7,6,6,19
7,6,11,15
7,6,13,1
7,6,14,2
7,6,16,5
7,6,17,44
7,6,18,16
7,6,20,1
7,11,4,80
7,11,6,7
7,11,11,21
7,11,16,1
7,11,17,11
7,11,20,3
7,14,2,1
7,14,4,6
7,14,17,6
7,15,11,1
7,16,4,2
7,16,11,1
7,16,19,1
7,17,0,103
7,17,2,1
7,17,4,22
7,17,5,1
7,17,8,1
7,17,11,4
7,17,14,1
7,17,17,2
7,18,2,2
7,18,4,12
7,18,5,2
7,18,6,33
7,18,11,7
7,18,14,2
7,18,15,1
7,18,16,1
7,18,17,20
7,18,18,4
7,18,20,4
7,19,13,1
7,20,2,1
7,20,6,12
7,20,7,1
7,20,11,4
7,20,14,2
7,20,17,4
7,20,18,4
8,2,4,2
8,2,6,5
8,2,11,4
8,2,14,1
8,4,4,12
8,4,5,3
8,4,9,3
8,4,11,26
8,4,13,1
8,4,15,3
8,4,16,8
8,4,17,15
8,4,20,5
8,5,2,2
8,5,4,2
8,5,20,3
8,9,5,1
8,9,11,10
8,11,4,91
8,11,6,1
8,11,9,1
8,11,11,74
8,11,13,6
8,11,14,2
8,11,16,2
8,11,17,5
8,12,11,2
8,13,11,23
8,13,17,1
8,15,4,5
8,15,11,1
8,16,4,19
8,16,11,29
8,16,16,2
8,16,17,1
8,16,19,5
8,17,2,10
8,17,5,9
8,17,9,17
8,17,10,1
8,17,11,171
8,17,12,2
8,17,13,18
8,17,15,16
8,17,16,50
8,17,17,8
8,17,20,2
8,18,2,1
8,18,5,2
8,18,6,1
8,18,9,1
8,18,11,5
8,18,13,2
8,18,15,1
8,18,16,1
8,18,17,14
8,18,18,1
8,20,4,1
8,20,6,8
8,20,11,2
8,20,18,1
9,2,6,3
9,2,11,3
9,2,14,6
9,4,4,1
9,4,11,1
9,5,2,1
9,5,4,12
9,5,11,3
9,5,16,1
9,5,17,9
9,5,20,1
9,11,2,4
9,11,4,480
9,11,5,4
9,11,6,48
9,11,9,1
9,11,11,95
9,11,13,12
9,11,14,5
9,11,16,18
9,11,17,70
9,11,19,2
9,11,20,12
9,13,11,8
9,15,4,1
9,16,4,5
9,16,11,8
9,16,16,4
9,16,19,1
9,17,11,2
9,17,20,1
10,4,20,2
10,10,17,1
10,11,4,1
10,17,0,1
10,17,4,2
10,17,15,2
10,17,17,2
10,19,11,1
11,2,2,3
11,2,4,14
11,2,6,72
11,2,11,58
11,2,16,2
11,2,17,19
11,2,18,3
11,2,19,3
11,2,20,15
11,3,17,1
11,3,20,1
11,4,2,1347
11,4,3,30
11,4,4,1896
11,4,5,519
11,4,6,637
11,4,7,1
11,4,8,1
11,4,9,94
11,4,11,9605
11,4,12,36
11,4,13,831
11,4,14,1
11,4,15,117
11,4,16,1101
11,4,17,1280
11,4,18,3
11,4,19,1
11,4,20,9610
11,5,2,8
11,5,4,50
11,5,5,2
11,5,6,3
11,5,11,8
11,5,13,1
11,5,17,8
11,5,20,12
11,6,2,14
11,6,4,187
11,6,5,8
11,6,6,823
11,6,8,1
11,6,11,191
11,6,12,2
11,6,13,3
11,6,14,17
11,6,15,3
11,6,16,6
11,6,17,410
11,6,18,165
11,6,19,1
11,6,20,37
11,8,2,4
11,8,4,9
11,8,5,1
11,8,11,39
11,8,13,2
11,8,16,8
11,8,17,1
11,8,20,1
11,9,11,24
11,10,11,1
11,11,0,2
11,11,2,25
11,11,4,8291
11,11,5,23
11,11,6,538
11,11,8,34
11,11,9,6
11,11,11,3318
11,11,12,3
11,11,13,227
11,11,14,21
11,11,16,122
11,11,17,1250
11,11,18,6
11,11,19,133
11,11,20,48
11,12,2,2
11,12,11,7
11,13,2,3
11,13,4,58
11,13,6,3
11,13,11,1281
11,13,13,49
11,13,16,6
11,13,17,66
11,13,19,12
11,14,2,4
11,14,4,16
11,14,6,293
11,14,8,1
11,14,11,59
11,14,14,3
11,14,17,14
11,14,18,1
11,14,19,2
11,14,20,3
11,15,4,8
11,15,11,3
11,16,0,1
11,16,2,5
11,16,4,168
11,16,6,3
11,16,11,289
11,16,13,23
11,16,14,4
11,16,16,40
11,16,17,28
11,16,19,36
11,17,0,1186
11,17,2,60
11,17,4,631
11,17,5,37
11,17,6,29
11,17,8,34
11,17,9,21
11,17,10,1
11,17,11,1037
11,17,12,7
11,17,13,121
11,17,14,1
11,17,15,20
11,17,16,360
11,17,17,107
11,17,19,4
11,17,20,42
11,18,4,5
11,18,11,5
11,18,16,2
11,18,17,1
11,18,18,8
11,18,20,2
11,19,2,2
11,19,4,1
11,19,5,1
11,19,6,1
11,19,11,366
11,19,12,2
11,19,13,45
11,19,16,132
11,19,17,6
11,20,2,2
11,20,4,5
11,20,6,316
11,20,7,12
11,20,11,18
11,20,14,4
11,20,16,2
11,20,17,8
11,20,18,70
11,20,20,5
12,2,4,1
12,2,6,17
12,2,11,3
12,11,4,27
12,11,6,11
12,11,11,33
12,11,14,5
12,11,17,5
12,11,18,1
12,11,19,2
12,16,11,4
13,2,2,1
13,2,6,1
13,2,11,3
13,4,2,4
13,4,4,10
13,4,5,1
13,4,6,2
13,4,11,49
13,4,13,8
13,4,16,4
13,4,17,6
13,4,20,37
13,6,4,2
13,6,6,5
13,6,11,1
13,6,17,1
13,11,2,6
13,11,4,1837
13,11,5,23
13,11,6,78
13,11,8,3
13,11,9,1
13,11,11,879
13,11,12,1
13,11,13,575
13,11,14,2
13,11,15,1
13,11,16,40
13,11,17,389
13,11,19,25
13,11,20,83
13,13,4,3
13,13,11,130
13,13,13,45
13,13,17,4
13,13,19,1
13,16,4,2
13,16,11,7
13,16,16,1
13,16,19,1
13,17,0,15
13,17,4,25
13,17,11,8
13,17,13,136
13,17,17,4
13,19,11,4
13,19,13,86
13,20,6,1
14,2,2,1
14,2,4,3
14,2,6,9
14,2,11,3
14,2,14,1
14,2,17,1
14,2,20,2
14,4,2,6
14,4,3,1
14,4,4,10
14,4,5,3
14,4,6,14
14,4,7,1
14,4,11,64
14,4,13,1
14,4,16,1
14,4,17,13
14,4,20,98
14,5,4,9
14,6,2,12
14,6,4,38
14,6,5,1
14,6,6,26
14,6,8,1
14,6,9,1
14,6,11,164
14,6,12,1
14,6,13,4
14,6,14,1
14,6,15,2
14,6,16,7
14,6,17,28
14,6,18,9
14,6,20,57
14,7,17,1
14,8,11,2
14,11,4,60
14,11,6,5
14,11,8,1
14,11,9,1
14,11,11,27
14,11,14,1
14,11,17,5
14,13,11,3
14,14,0,2
14,14,4,4
14,14,14,1
14,14,17,20
14,14,20,2
14,16,4,1
14,16,11,1
14,17,0,160
14,17,2,1
14,17,4,25
14,17,5,4
14,17,8,2
14,17,9,3
14,17,11,50
14,17,12,1
14,17,13,2
14,17,16,6
14,17,17,5
14,17,20,3
14,18,4,1
14,19,0,3
14,19,11,2
14,20,4,1
14,20,6,17
14,20,7,6
14,20,11,6
14,20,14,6
14,20,17,4
14,20,18,17
15,2,6,2
15,4,2,45
15,4,4,89
15,4,5,30
15,4,6,6
15,4,9,4
15,4,11,269
15,4,12,1
15,4,13,18
15,4,15,14
15,4,16,33
15,4,17,42
15,4,20,190
15,5,4,5
15,5,11,1
15,5,20,1
15,6,0,1
15,6,4,4
15,6,6,2
15,6,11,1
15,6,14,2
15,6,17,1
15,6,18,4
15,8,16,1
15,11,2,5
15,11,4,120
15,11,5,1
15,11,6,2
15,11,11,23
15,11,13,1
15,11,14,1
15,11,15,1
15,11,17,10
15,11,20,4
15,13,11,2
15,13,13,1
15,14,4,3
15,14,6,1
15,15,11,2
15,15,20,1
15,16,4,2
15,17,0,2
15,17,2,1
15,17,4,1
15,18,18,1
15,18,20,1
15,19,11,1
15,19,16,1
15,20,6,3
15,20,11,1
15,20,18,2
16,2,4,4
16,2,6,2
16,2,11,7
16,2,17,2
16,2,20,1
16,4,2,50
16,4,4,170
16,4,5,24
16,4,6,5
16,4,9,22
16,4,11,1020
16,4,12,1
16,4,13,91
16,4,15,20
16,4,16,276
16,4,17,115
16,4,19,1
16,4,20,532
16,5,5,1
16,6,4,5
16,6,6,16
16,6,11,1
16,6,16,1
16,6,17,7
16,6,18,1
16,8,4,1
16,8,11,1
16,8,16,2
16,11,0,2
16,11,2,3
16,11,4,1420
16,11,5,3
16,11,6,18
16,11,8,9
16,11,11,812
16,11,13,29
16,11,15,1
16,11,16,138
16,11,17,136
16,11,19,40
16,11,20,2
16,12,11,3
16,13,4,4
16,13,11,89
16,13,17,1
16,13,19,1
16,14,4,1
16,14,6,2
16,14,8,1
16,14,11,1
16,14,17,1
16,16,2,1
16,16,4,253
16,16,6,4
16,16,11,149
16,16,13,1
16,16,16,6
16,16,17,56
16,16,19,20
16,17,0,32
16,17,2,2
16,17,4,73
16,17,6,2
16,17,8,5
16,17,9,2
16,17,11,28
16,17,13,7
16,17,16,95
16,17,17,11
16,19,11,79
16,19,13,1
16,19,16,341
16,19,17,1
16,19,19,2
16,20,6,1
16,20,11,1
17,2,2,4
17,2,4,31
17,2,5,1
17,2,6,147
17,2,11,113
17,2,13,1
17,2,14,6
17,2,16,3
17,2,17,9
17,2,18,7
17,2,19,1
17,2,20,14
17,4,2,18
17,4,4,101
17,4,5,11
17,4,6,21
17,4,9,2
17,4,11,234
17,4,13,17
17,4,14,1
17,4,15,3
17,4,16,32
17,4,17,87
17,4,20,425
17,5,2,27
17,5,4,64
17,5,5,8
17,5,6,14
17,5,9,1
17,5,11,122
17,5,13,14
17,5,15,5
17,5,16,23
17,5,17,15
17,5,20,78
17,6,2,1
17,6,4,8
17,6,6,21
17,6,11,2
17,6,17,4
17,6,18,3
17,8,4,9
17,8,5,2
17,8,9,1
17,8,11,29
17,8,12,1
17,8,13,2
17,8,15,3
17,8,16,13
17,8,17,11
17,8,18,1
17,8,20,3
17,9,2,3
17,9,4,1
17,9,5,12
17,9,11,226
17,9,13,2
17,9,16,5
17,9,17,1
17,10,4,1
17,10,10,1
17,10,17,4
17,11,2,24
17,11,4,2046
17,11,5,8
17,11,6,40
17,11,8,3
17,11,9,3
17,11,10,1
17,11,11,1928
17,11,12,2
17,11,13,144
17,11,14,67
17,11,15,4
17,11,16,77
17,11,17,301
17,11,18,4
17,11,19,83
17,11,20,29
17,12,2,2
17,12,11,17
17,12,16,3
17,13,4,21
17,13,6,1
17,13,11,562
17,13,13,16
17,13,16,3
17,13,17,29
17,13,19,19
17,14,4,8
17,14,6,2
17,14,11,1
17,15,4,218
17,15,5,4
17,15,6,2
17,15,11,57
17,15,13,2
17,15,14,2
17,15,16,1
17,15,17,1
17,15,18,2
17,15,19,1
17,15,20,1
17,16,2,5
17,16,4,454
17,16,6,1
17,16,8,1
17,16,11,580
17,16,13,15
17,16,16,119
17,16,17,78
17,16,19,106
17,17,0,30
17,17,2,12
17,17,4,7
17,17,5,4
17,17,8,4
17,17,11,147
17,17,12,2
17,17,13,8
17,17,15,5
17,17,16,35
17,17,17,27
17,17,19,4
17,17,20,10
17,19,11,5
17,19,17,1
17,19,18,4
17,19,19,2
17,20,4,3
17,20,6,163
17,20,7,6
17,20,11,29
17,20,14,8
17,20,16,1
17,20,17,6
17,20,18,37
17,20,20,4
18,2,2,1
18,2,4,4
18,2,5,1
18,2,6,55
18,2,11,34
18,2,14,1
18,2,15,1
18,2,17,7
18,2,18,5
18,2,20,10
18,4,2,68
18,4,4,22
18,4,5,27
18,4,6,25
18,4,9,10
18,4,11,207
18,4,12,2
18,4,13,26
18,4,15,14
18,4,16,23
18,4,17,133
18,4,20,62
18,5,2,15
18,5,4,11
18,5,5,1
18,5,6,6
18,5,9,1
18,5,11,18
18,5,12,1
18,5,13,1
18,5,16,2
18,5,17,4
18,5,20,20
18,6,2,14
18,6,4,78
18,6,5,18
18,6,6,945
18,6,7,96
18,6,9,4
18,6,11,322
18,6,13,4
18,6,14,54
18,6,15,7
18,6,16,8
18,6,17,1036
18,6,18,277
18,6,20,23
18,8,16,1
18,9,2,1
18,9,11,22
18,9,16,1
18,11,2,6
18,11,4,372
18,11,5,2
18,11,6,11
18,11,9,1
18,11,11,217
18,11,13,13
18,11,14,21
18,11,16,4
18,11,17,35
18,11,18,1
18,11,19,7
18,11,20,17
18,12,11,2
18,13,4,2
18,13,11,66
18,13,13,4
18,13,17,1
18,13,19,1
18,14,0,1
18,14,2,1
18,14,4,15
18,14,5,1
18,14,6,1
18,14,14,3
18,14,17,29
18,14,19,1
18,14,20,6
18,15,4,28
18,15,6,2
18,15,11,5
18,16,4,56
18,16,11,56
18,16,13,3
18,16,16,9
18,16,19,4
18,17,0,12
18,17,2,63
18,17,4,10
18,17,5,84
18,17,8,7
18,17,9,60
18,17,11,672
18,17,13,69
18,17,14,1
18,17,15,78
18,17,16,155
18,17,17,21
18,17,20,40
18,18,2,8
18,18,4,9
18,18,5,4
18,18,9,3
18,18,11,34
18,18,13,5
18,18,16,2
18,18,17,93
18,18,18,56
18,18,20,21
18,20,4,7
18,20,6,390
18,20,7,8
18,20,11,35
18,20,14,5
18,20,16,1
18,20,17,26
18,20,18,80
18,20,19,2
18,20,20,3
19,2,6,2
19,2,11,1
19,2,14,1
19,2,17,1
19,4,11,1
19,4,20,1
19,5,13,1
19,6,18,2
19,11,0,1
19,11,2,1
19,11,4,154
19,11,5,2
19,11,6,3
19,11,11,161
19,11,13,10
19,11,14,3
19,11,16,10
19,11,17,46
19,11,19,74
19,11,20,2
19,12,11,2
19,13,4,17
19,13,6,3
19,13,11,85
19,13,16,1
19,13,17,18
19,13,19,10
19,16,4,232
19,16,6,5
19,16,8,2
19,16,11,107
19,16,13,2
19,16,16,37
19,16,17,37
19,16,19,53
19,17,4,8
19,17,6,1
19,17,11,2
19,17,16,1
19,18,4,1
19,18,17,3
19,19,11,1
19,19,17,3
19,19,19,2
19,20,6,9
20,2,4,3
20,2,6,30
20,2,11,26
20,2,14,2
20,2,17,1
20,2,20,2
20,4,2,1
20,4,4,19
20,4,6,2
20,4,11,8
20,4,13,1
20,4,14,3
20,4,15,2
20,4,16,3
20,4,17,3
20,4,20,151
